datetime,ACTUAL_POOL_PRICE,ACTUAL_AIL,wind_total,solar_total,IMPORT_BC,IMPORT_MT,IMPORT_SK,EXPORT_BC,EXPORT_MT,EXPORT_SK
2020-01-01 00:00:00,30.24,9467,875.6379826417648,0.0,0,80,0,0,0,0
2020-01-01 01:00:00,29.43,9361,778.6955054810312,0.0,0,125,0,0,0,0
2020-01-01 02:00:00,29.66,9286,717.3395276700622,0.0,0,125,0,0,0,0
2020-01-01 03:00:00,28.19,9209,691.6708633965585,0.0,0,125,0,0,0,0
2020-01-01 04:00:00,31.17,9195,553.9709982144419,0.0,0,125,0,0,0,0
2020-01-01 05:00:00,31.8,9224,602.8907372490896,0.0,0,125,0,0,0,0
2020-01-01 06:00:00,28.9,9342,604.1889874867599,0.0,0,125,0,0,0,0
2020-01-01 07:00:00,30.5,9514,526.9373532638285,0.0,100,75,0,0,0,0
2020-01-01 08:00:00,34.68,9648,470.33759745375977,0.0,100,75,0,0,0,0
2020-01-01 09:00:00,34.41,9745,397.15327685034106,0.0,100,75,0,0,0,0
2020-01-01 10:00:00,34.84,9878,395.28870358739874,1.475333289305369,200,75,0,0,0,0
2020-01-01 11:00:00,34.86,9989,364.41542598681315,2.443388831681675,200,75,0,0,0,0
2020-01-01 12:00:00,34.98,10043,288.4229405254291,2.942888842423757,275,200,0,0,0,0
2020-01-01 13:00:00,34.96,10025,221.3928836692787,3.9544443770249686,275,249,0,0,0,0
2020-01-01 14:00:00,34.33,10032,131.25713981717826,2.1559999739461477,275,249,0,0,0,0
2020-01-01 15:00:00,35.84,10154,127.53543526348969,1.059000005159113,465,154,0,0,0,0
2020-01-01 16:00:00,36.58,10427,174.14879594004816,0.0,436,184,40,0,0,0
2020-01-01 17:00:00,36.68,10697,220.7435002758271,0.0,433,183,40,0,0,0
2020-01-01 18:00:00,36.44,10592,299.6797332893312,0.0,531,88,40,0,0,0
2020-01-01 19:00:00,36.15,10460,510.07812496728366,0.0,200,75,40,0,0,0
2020-01-01 20:00:00,35.2,10274,625.7784995043609,0.0,100,75,40,0,0,0
2020-01-01 21:00:00,34.92,10120,615.3192875057376,0.0,50,75,0,0,0,0
2020-01-01 22:00:00,35.14,9872,648.0082226252556,0.0,100,75,0,0,0,0
2020-01-01 23:00:00,34.28,9619,722.1884713777982,0.0,0,98,0,0,0,0
2020-01-02 00:00:00,29.24,9605,899.377684760015,0.0,100,128,0,0,0,0
2020-01-02 01:00:00,28.19,9479,1006.2029307035109,0.0,0,128,0,0,0,0
2020-01-02 02:00:00,28.18,9397,1083.242303872539,0.0,0,128,0,0,0,0
2020-01-02 03:00:00,28.08,9361,1189.6691012969613,0.0,0,128,0,0,0,0
2020-01-02 04:00:00,28.03,9383,1305.4306726975574,0.0,0,128,0,0,0,0
2020-01-02 05:00:00,28.02,9522,1384.28826843924,0.0,0,128,0,0,0,0
2020-01-02 06:00:00,28.12,9840,1413.5924663967558,0.0,0,128,0,0,0,0
2020-01-02 07:00:00,31.72,10261,1283.953676413397,0.0,0,77,0,0,0,0
2020-01-02 08:00:00,34.3,10500,1283.4499347408612,0.0,0,78,0,0,0,0
2020-01-02 09:00:00,35.25,10510,1102.5021792210307,0.0,0,78,0,0,0,0
2020-01-02 10:00:00,36.89,10635,785.3110866281638,0.0,0,123,0,0,0,0
2020-01-02 11:00:00,36.87,10686,726.6578217336204,0.0,0,123,0,0,0,0
2020-01-02 12:00:00,36.89,10645,682.5912014299631,0.0,0,73,50,0,0,0
2020-01-02 13:00:00,37.05,10626,523.7914237298403,0.0,100,48,50,0,0,0
2020-01-02 14:00:00,38.68,10596,436.4440237720228,0.0,100,48,50,0,0,0
2020-01-02 15:00:00,38.8,10670,507.7572383910252,0.0,50,48,50,0,0,0
2020-01-02 16:00:00,36.68,10951,740.1604967764019,0.0,150,48,50,0,0,0
2020-01-02 17:00:00,38.32,11180,946.401648728715,0.0,200,48,100,0,0,0
2020-01-02 18:00:00,32.86,11029,967.6372382534875,0.0,175,48,100,0,0,0
2020-01-02 19:00:00,33.77,10934,1069.0139112239412,0.0,100,48,100,0,0,0
2020-01-02 20:00:00,34.14,10814,1099.0916236257553,0.0,50,48,0,0,0,0
2020-01-02 21:00:00,31.82,10587,1073.2096535629696,0.0,50,48,0,0,0,0
2020-01-02 22:00:00,29.11,10278,990.2028472767936,0.0,0,48,0,0,0,0
2020-01-02 23:00:00,28.97,9935,904.2309638431502,0.0,0,98,0,0,0,0
2020-01-03 00:00:00,28.9,9756,739.13380057094,0.0,0,98,0,0,0,0
2020-01-03 01:00:00,28.91,9627,566.7545078661707,0.0,0,100,0,0,0,0
2020-01-03 02:00:00,32.36,9549,370.38454282336767,0.0,0,100,0,0,0,0
2020-01-03 03:00:00,36.63,9540,197.7868088670075,0.0,0,100,0,0,0,0
2020-01-03 04:00:00,36.68,9549,140.79801194012165,0.0,0,100,0,0,0,0
2020-01-03 05:00:00,36.67,9702,196.25572716588775,0.0,0,100,0,0,0,0
2020-01-03 06:00:00,36.67,9984,440.91735287366646,0.0,0,100,50,0,0,0
2020-01-03 07:00:00,35.43,10302,668.6912543868688,0.0,100,50,50,0,0,0
2020-01-03 08:00:00,36.58,10581,689.2529455495046,0.0,100,50,50,0,0,0
2020-01-03 09:00:00,36.71,10637,745.1189886799787,0.0,50,50,50,0,0,0
2020-01-03 10:00:00,36.74,10703,917.1821279095776,0.5333333163460096,50,50,0,0,0,0
2020-01-03 11:00:00,35.71,10733,1179.6535261738381,0.796166665090455,50,50,0,0,0,0
2020-01-03 12:00:00,35.32,10681,1266.113063911597,0.8390555294354757,50,50,0,0,0,0
2020-01-03 13:00:00,35.33,10685,1251.270171710733,0.7123333037727408,50,50,0,0,0,0
2020-01-03 14:00:00,35.56,10694,1249.201127258473,0.7147222128013769,0,90,0,0,0,0
2020-01-03 15:00:00,35.32,10741,1369.7280481208695,0.0,0,90,0,0,0,0
2020-01-03 16:00:00,35.47,10955,1415.6042622192701,0.0,0,90,0,0,0,0
2020-01-03 17:00:00,36.02,11093,1407.406897319754,0.0,50,50,0,0,0,0
2020-01-03 18:00:00,35.9,10941,1355.910791999499,0.0,50,50,0,0,0,0
2020-01-03 19:00:00,35.23,10781,1278.3783728664453,0.0,50,50,0,0,0,0
2020-01-03 20:00:00,35.32,10625,1307.5384912172292,0.0,0,50,0,0,0,0
2020-01-03 21:00:00,35.2,10449,1264.1710637411807,0.0,0,50,0,0,0,0
2020-01-03 22:00:00,28.96,10194,1270.0271437327067,0.0,0,75,0,0,0,0
2020-01-03 23:00:00,28.9,9965,1283.7110774370697,0.0,0,125,0,0,0,0
2020-01-04 00:00:00,28.9,9772,1406.2977960972985,0.0,0,100,0,0,0,0
2020-01-04 01:00:00,27.49,9621,1439.8455559560987,0.0,0,100,0,0,0,0
2020-01-04 02:00:00,26.01,9505,1410.0909151360725,0.0,0,100,0,0,0,0
2020-01-04 03:00:00,26.01,9430,1386.9721828439501,0.0,0,100,0,0,0,0
2020-01-04 04:00:00,25.79,9395,1426.734251043002,0.0,0,100,0,0,0,0
2020-01-04 05:00:00,25.0,9432,1462.1566781287722,0.0,0,100,0,0,0,0
2020-01-04 06:00:00,25.04,9542,1478.8400605580543,0.0,0,100,0,0,0,0
2020-01-04 07:00:00,28.27,9832,1450.2752547454834,0.0,0,50,0,0,0,0
2020-01-04 08:00:00,32.29,10109,1226.561886724929,0.0,0,50,0,0,0,0
2020-01-04 09:00:00,34.14,10252,1169.6257209583123,0.6656110962563091,0,50,0,0,0,0
2020-01-04 10:00:00,35.49,10380,1129.8919096908305,3.708999914063348,0,50,0,0,0,0
2020-01-04 11:00:00,33.79,10426,1333.0188249303235,4.907999905877643,0,50,0,0,0,0
2020-01-04 12:00:00,36.11,10416,1068.6017437571784,4.198222194810708,0,50,0,0,0,0
2020-01-04 13:00:00,34.18,10352,1143.2145186847117,1.1186666578385565,0,50,0,0,0,0
2020-01-04 14:00:00,33.93,10349,1065.0991251352098,0.6124999932944775,0,100,0,0,0,0
2020-01-04 15:00:00,33.98,10425,1171.7987490591738,0.0,0,100,0,0,0,0
2020-01-04 16:00:00,35.27,10663,1213.6669859413305,0.0,50,100,25,0,0,0
2020-01-04 17:00:00,36.87,10955,1146.6094450992346,0.0,50,100,50,0,0,0
2020-01-04 18:00:00,34.01,10811,1324.0705770209763,0.0,50,50,50,0,0,0
2020-01-04 19:00:00,33.86,10644,1355.0134850768247,0.0,0,50,50,0,0,0
2020-01-04 20:00:00,33.86,10505,1308.925927641127,0.0,0,50,0,0,0,0
2020-01-04 21:00:00,34.97,10381,1065.8824832265575,0.0,0,75,0,0,0,0
2020-01-04 22:00:00,32.52,10170,1238.2780526257225,0.0,0,100,0,0,0,0
2020-01-04 23:00:00,28.73,9931,1271.5315837792555,0.0,0,150,0,0,0,0
2020-01-05 00:00:00,28.9,9773,1219.320675317645,0.0,0,175,0,0,0,0
2020-01-05 01:00:00,28.2,9644,1266.2657208146652,0.0,0,175,0,0,0,0
2020-01-05 02:00:00,25.22,9534,1324.0060291172979,0.0,0,175,0,0,0,0
2020-01-05 03:00:00,25.07,9507,1287.2486392840744,0.0,0,175,0,0,0,0
2020-01-05 04:00:00,25.85,9512,1263.9465462596052,0.0,0,175,0,0,0,0
2020-01-05 05:00:00,28.06,9534,1249.141615555932,0.0,0,125,0,0,0,0
2020-01-05 06:00:00,28.06,9628,1348.8397023046678,0.0,0,125,0,0,0,0
2020-01-05 07:00:00,28.42,9824,1434.9565007407136,0.0,0,75,0,0,0,0
2020-01-05 08:00:00,28.9,10058,1418.773319058551,0.0,0,75,0,0,0,0
2020-01-05 09:00:00,30.01,10170,1412.0884963132276,0.0,0,75,0,0,0,0
2020-01-05 10:00:00,33.03,10265,1406.452624370522,0.0,0,75,0,0,0,0
2020-01-05 11:00:00,33.03,10301,1424.8415543190638,1.296333292623361,0,75,0,0,0,0
2020-01-05 12:00:00,33.03,10331,1439.18988721927,4.788499978250927,0,95,0,0,0,0
2020-01-05 13:00:00,33.25,10307,1400.3769232238665,5.07966655837165,0,95,0,0,0,0
2020-01-05 14:00:00,33.08,10306,1460.0536227528255,4.087666553258896,0,95,0,0,0,0
2020-01-05 15:00:00,33.74,10421,1463.5551971440846,1.7674999744693438,0,95,0,0,0,0
2020-01-05 16:00:00,38.92,10710,1494.2206183799108,0.0,50,75,25,0,0,0
2020-01-05 17:00:00,51.8,11054,1483.7109166759915,0.0,200,75,50,0,0,0
2020-01-05 18:00:00,35.58,10958,1476.896215868526,0.0,200,75,50,0,0,0
2020-01-05 19:00:00,35.61,10783,1413.5516825224956,0.0,200,100,50,0,0,0
2020-01-05 20:00:00,35.66,10640,1424.0971623010105,0.0,200,100,0,0,0,0
2020-01-05 21:00:00,35.51,10389,1481.1478585561117,0.0,0,100,0,0,0,0
2020-01-05 22:00:00,33.11,10060,1490.6035082446203,0.0,0,100,0,0,0,0
2020-01-05 23:00:00,30.93,9822,1480.6080468887753,0.0,0,125,0,0,0,0
2020-01-06 00:00:00,31.74,9683,1412.1437421011924,0.0,0,125,0,0,0,0
2020-01-06 01:00:00,28.91,9585,1422.5298746940825,0.0,0,125,0,0,0,0
2020-01-06 02:00:00,29.17,9497,1285.0057827525668,0.0,0,125,0,0,0,0
2020-01-06 03:00:00,32.94,9491,1071.6271984671223,0.0,0,125,0,0,0,0
2020-01-06 04:00:00,34.96,9591,966.8802319623696,0.0,0,125,0,0,0,0
2020-01-06 05:00:00,35.83,9829,851.6373324900369,0.0,0,125,0,0,0,0
2020-01-06 06:00:00,37.94,10271,876.9021320717368,0.0,0,125,0,0,0,0
2020-01-06 07:00:00,39.18,10751,801.064635254542,0.0,200,75,0,0,0,0
2020-01-06 08:00:00,74.15,10927,825.699068262991,0.0,250,125,0,0,0,0
2020-01-06 09:00:00,36.05,10923,856.9550712756151,0.741888889140553,200,125,50,0,0,0
2020-01-06 10:00:00,35.94,10936,985.0622422937884,3.662944393422869,150,124,50,0,0,0
2020-01-06 11:00:00,36.84,10847,927.1656698171298,4.2426666827996575,200,50,152,0,0,0
2020-01-06 12:00:00,37.41,10787,818.8043509932028,4.521166646480561,200,50,152,0,0,0
2020-01-06 13:00:00,39.96,10813,613.1556333403786,4.578722174962362,200,50,152,0,0,0
2020-01-06 14:00:00,59.98,10795,384.67843849376675,2.797555494606495,200,50,152,0,0,0
2020-01-06 15:00:00,115.18,10865,296.00543578093254,0.8469999850789706,200,50,152,0,0,0
2020-01-06 16:00:00,111.95,11110,236.0854522929589,0.0,400,172,119,0,0,0
2020-01-06 17:00:00,415.49,11246,149.7864162629346,0.0,633,188,101,0,0,0
2020-01-06 18:00:00,82.48,11104,169.81234647324516,0.0,633,179,101,0,0,0
2020-01-06 19:00:00,35.69,11008,163.27246601814196,0.0,678,155,153,0,0,0
2020-01-06 20:00:00,71.72,10882,114.90716526704529,0.0,678,155,152,0,0,0
2020-01-06 21:00:00,70.82,10596,119.98124695062637,0.0,350,0,75,0,0,0
2020-01-06 22:00:00,40.1,10367,134.419210099462,0.0,250,0,75,0,0,0
2020-01-06 23:00:00,37.09,10099,130.87888018932608,0.0,200,125,50,0,0,0
2020-01-07 00:00:00,34.48,9932,125.0902494038476,0.0,150,125,0,0,0,0
2020-01-07 01:00:00,32.97,9827,104.88913430848883,0.0,160,175,0,0,0,0
2020-01-07 02:00:00,35.64,9773,142.49870204020706,0.0,160,175,0,0,0,0
2020-01-07 03:00:00,35.6,9749,170.18237907062803,0.0,60,175,0,0,0,0
2020-01-07 04:00:00,37.01,9825,237.54145435858103,0.0,60,175,0,0,0,0
2020-01-07 05:00:00,37.0,9984,206.57017893991537,0.0,160,175,0,0,0,0
2020-01-07 06:00:00,116.53,10340,260.6079199220819,0.0,250,174,50,0,0,0
2020-01-07 07:00:00,86.92,10815,288.4538307504936,0.0,731,145,50,0,0,0
2020-01-07 08:00:00,50.21,11058,296.9838502779893,0.0,731,146,50,0,0,0
2020-01-07 09:00:00,35.66,11029,329.4729013034205,0.5074999730951256,500,150,50,0,0,0
2020-01-07 10:00:00,35.49,11056,373.95046789344815,1.4356666266255909,450,266,50,0,0,0
2020-01-07 11:00:00,40.62,11080,386.7942677468227,2.064333275689019,250,174,50,0,0,0
2020-01-07 12:00:00,35.8,11112,446.2019697434538,1.6114999822775522,150,175,50,0,0,0
2020-01-07 13:00:00,42.67,11124,509.70535153483354,1.423999981880188,150,175,50,0,0,0
2020-01-07 14:00:00,32.94,11103,570.4833135789963,1.0014999600251515,150,175,50,0,0,0
2020-01-07 15:00:00,33.05,11200,661.1195476139337,0.0,150,175,141,0,0,0
2020-01-07 16:00:00,32.97,11384,782.673548473517,0.0,300,268,0,0,0,0
2020-01-07 17:00:00,32.94,11489,843.2256097737618,0.0,400,268,25,0,0,0
2020-01-07 18:00:00,32.98,11319,867.2036236728728,0.0,275,278,50,0,0,0
2020-01-07 19:00:00,29.85,11147,929.4941091656355,0.0,175,224,50,0,0,0
2020-01-07 20:00:00,32.05,11023,1071.2407456413905,0.0,75,224,50,0,0,0
2020-01-07 21:00:00,29.5,10773,1370.7181277714835,0.0,0,174,50,0,0,0
2020-01-07 22:00:00,28.08,10402,1434.1471197361416,0.0,0,175,0,0,0,0
2020-01-07 23:00:00,27.15,10061,1425.5644758998023,0.0,0,175,0,0,0,0
2020-01-08 00:00:00,27.25,9869,1405.9511057795419,0.0,0,175,0,0,0,0
2020-01-08 01:00:00,26.63,9728,1332.8728038395775,0.0,50,99,0,0,0,0
2020-01-08 02:00:00,25.41,9676,1368.3607179356945,0.0,50,100,0,0,0,0
2020-01-08 03:00:00,26.93,9727,1290.8800315964056,0.0,50,100,0,0,0,0
2020-01-08 04:00:00,28.02,9808,1213.9304247079128,0.0,50,100,0,0,0,0
2020-01-08 05:00:00,30.58,10009,1147.0252115161882,0.0,50,100,0,0,0,0
2020-01-08 06:00:00,31.97,10408,1129.4605224662357,0.0,150,100,50,0,0,0
2020-01-08 07:00:00,34.76,10868,1167.0604235274923,0.0,100,100,50,0,0,0
2020-01-08 08:00:00,34.73,11064,1187.377887429926,0.0,150,100,50,0,0,0
2020-01-08 09:00:00,36.81,11020,969.2136727426118,1.0519444256689814,50,100,50,0,0,0
2020-01-08 10:00:00,35.59,11024,952.4423270812299,1.784499944465028,50,150,50,0,0,0
2020-01-08 11:00:00,34.48,11041,1039.9904097484052,1.7185555268658532,50,150,50,0,0,0
2020-01-08 12:00:00,34.59,11052,1084.2702132995262,1.7472221955988143,50,149,50,0,0,0
2020-01-08 13:00:00,35.25,11092,1097.9379259743955,2.374611047771242,50,150,50,0,0,0
2020-01-08 14:00:00,33.15,11080,1155.5417053609424,2.936555519666937,50,150,50,0,0,0
2020-01-08 15:00:00,34.82,11177,1053.9375907463498,1.0651666310098435,50,150,50,0,0,0
2020-01-08 16:00:00,38.74,11373,942.1270111774074,0.0,100,150,50,0,0,0
2020-01-08 17:00:00,208.91,11503,655.2530072326131,0.0,200,150,50,0,0,0
2020-01-08 18:00:00,56.15,11388,572.8309284610632,0.0,300,100,50,0,0,0
2020-01-08 19:00:00,52.58,11250,459.85673918562634,0.0,175,100,50,0,0,0
2020-01-08 20:00:00,42.92,11078,408.9835831304805,0.0,350,100,50,0,0,0
2020-01-08 21:00:00,44.96,10837,425.84069352506765,0.0,150,100,50,0,0,0
2020-01-08 22:00:00,37.96,10535,412.60774450369183,0.0,150,100,50,0,0,0
2020-01-08 23:00:00,37.3,10269,337.2447618407342,0.0,150,100,0,0,0,0
2020-01-09 00:00:00,34.62,10017,357.0523180096348,0.0,50,100,0,0,0,0
2020-01-09 01:00:00,33.34,9847,504.8090892405146,0.0,50,150,0,0,0,0
2020-01-09 02:00:00,33.88,9815,445.4375910218474,0.0,50,150,0,0,0,0
2020-01-09 03:00:00,34.29,9797,503.00420455288554,0.0,50,150,0,0,0,0
2020-01-09 04:00:00,33.42,9857,509.7933656116492,0.0,50,150,0,0,0,0
2020-01-09 05:00:00,35.82,10071,546.8617034582794,0.0,200,150,50,0,0,0
2020-01-09 06:00:00,38.47,10457,635.269516314682,0.0,250,125,50,0,0,0
2020-01-09 07:00:00,37.08,10871,481.02512641481223,0.0,325,125,75,0,0,0
2020-01-09 08:00:00,42.02,11081,368.74860326101384,0.0,275,125,75,0,0,0
2020-01-09 09:00:00,50.39,11109,294.38906908479004,0.0,150,125,75,0,0,0
2020-01-09 10:00:00,59.86,11166,255.19625821126832,0.5999999642372131,150,125,75,0,0,0
2020-01-09 11:00:00,69.39,11179,188.18463476816814,1.551055544714133,250,125,142,0,0,0
2020-01-09 12:00:00,38.64,11119,147.1488001491626,3.033388818105062,200,125,142,0,0,0
2020-01-09 13:00:00,57.94,11087,135.74859814158745,2.77238883389367,200,125,142,0,0,0
2020-01-09 14:00:00,39.95,11080,115.89968356074559,1.576166618069013,250,125,142,0,0,0
2020-01-09 15:00:00,49.62,11144,100.34317793103556,1.4989999832047356,200,125,142,0,0,0
2020-01-09 16:00:00,60.6,11335,106.36733245144288,0.0,500,149,147,0,0,0
2020-01-09 17:00:00,135.98,11509,126.1448749320209,0.0,662,176,148,0,0,0
2020-01-09 18:00:00,46.79,11449,113.84692119999892,0.0,674,157,153,0,0,0
2020-01-09 19:00:00,47.82,11411,74.28516809976763,0.0,674,157,153,0,0,0
2020-01-09 20:00:00,51.58,11357,26.08843905382686,0.0,325,125,142,0,0,0
2020-01-09 21:00:00,42.14,11105,8.58473280446397,0.0,150,125,75,0,0,0
2020-01-09 22:00:00,38.54,10812,4.337199219663939,0.0,50,150,75,0,0,0
2020-01-09 23:00:00,38.42,10517,4.296416532148918,0.0,50,150,75,0,0,0
2020-01-10 00:00:00,38.42,10324,28.45507739585307,0.0,50,150,50,0,0,0
2020-01-10 01:00:00,38.24,10223,72.16388238928798,0.0,50,150,0,0,0,0
2020-01-10 02:00:00,37.3,10186,151.9033703843256,0.0,50,150,0,0,0,0
2020-01-10 03:00:00,34.82,10165,269.66476090760693,0.0,50,150,0,0,0,0
2020-01-10 04:00:00,32.23,10208,572.2567249826922,0.0,50,150,0,0,0,0
2020-01-10 05:00:00,29.45,10368,843.997441423436,0.0,100,150,0,0,0,0
2020-01-10 06:00:00,30.37,10723,908.5617487661044,0.0,250,150,0,0,0,0
2020-01-10 07:00:00,33.89,11151,953.7806032005947,0.0,200,150,0,0,0,0
2020-01-10 08:00:00,35.92,11288,1074.894095313814,0.0,150,150,0,50,0,0
2020-01-10 09:00:00,34.04,11309,1285.0779549030462,0.544166643983788,150,150,0,0,0,0
2020-01-10 10:00:00,34.49,11362,1391.4674620257483,1.75033329308033,150,150,0,0,0,147
2020-01-10 11:00:00,34.01,11341,1384.1708888276419,3.113722167279985,150,150,0,0,0,147
2020-01-10 12:00:00,33.33,11328,1344.3391047387654,2.617944397131602,100,150,0,0,0,147
2020-01-10 13:00:00,34.4,11286,1289.0465209277472,1.9208332984977297,100,150,0,0,0,147
2020-01-10 14:00:00,34.69,11232,1223.389382122755,1.1844999706745147,100,150,0,0,0,147
2020-01-10 15:00:00,33.33,11246,1204.2150414845678,0.522000002430545,100,150,0,0,0,147
2020-01-10 16:00:00,33.2,11443,1217.8326347695456,0.0,150,150,0,0,0,147
2020-01-10 17:00:00,33.24,11493,1193.714077047358,0.0,200,150,0,0,0,147
2020-01-10 18:00:00,33.39,11327,1156.107556308094,0.0,150,150,0,0,0,147
2020-01-10 19:00:00,33.28,11210,1172.8980982547835,0.0,100,150,0,0,0,147
2020-01-10 20:00:00,33.38,11128,1210.0691353629695,0.0,50,150,0,0,0,147
2020-01-10 21:00:00,33.21,10919,1165.8487183061243,0.0,50,150,0,0,0,147
2020-01-10 22:00:00,30.48,10667,1126.1195553096384,0.0,50,150,0,0,0,75
2020-01-10 23:00:00,29.52,10406,1092.8889915453394,0.0,50,150,0,0,0,75
2020-01-11 00:00:00,29.46,10235,927.2477900028064,0.0,50,150,0,0,0,75
2020-01-11 01:00:00,29.48,10102,744.0293836212159,0.0,50,150,0,0,0,0
2020-01-11 02:00:00,29.45,9980,578.1496945812967,0.0,50,150,0,0,0,0
2020-01-11 03:00:00,29.58,9905,462.5315706668629,0.0,50,150,0,0,0,0
2020-01-11 04:00:00,34.64,10046,338.65464513732326,0.0,50,150,0,0,0,0
2020-01-11 05:00:00,34.77,10141,302.65494587918124,0.0,50,150,0,0,0,0
2020-01-11 06:00:00,36.47,10312,252.08477294938433,0.0,50,150,0,0,0,0
2020-01-11 07:00:00,37.16,10518,267.18678731338844,0.0,50,150,0,0,0,0
2020-01-11 08:00:00,37.26,10772,249.62789741921756,0.0,150,150,0,0,0,0
2020-01-11 09:00:00,38.72,10882,178.46998785854214,0.7109999740620454,150,150,0,0,0,0
2020-01-11 10:00:00,39.23,10959,141.013095017059,1.505166623393695,200,150,0,0,0,0
2020-01-11 11:00:00,76.05,10998,128.7021060702039,1.5868333256906932,195,150,0,0,0,0
2020-01-11 12:00:00,72.79,10884,89.25343648430373,1.7039999855889214,200,150,0,0,0,0
2020-01-11 13:00:00,58.37,10898,74.47773982307149,1.6616666289170583,350,225,0,0,0,0
2020-01-11 14:00:00,58.72,10856,45.91968034086956,1.1690000038345654,400,249,0,0,0,0
2020-01-11 15:00:00,70.99,10924,20.877696974136764,0.5593333356910282,400,249,50,0,0,0
2020-01-11 16:00:00,42.31,11103,11.078455427371793,0.0,550,249,50,0,0,0
2020-01-11 17:00:00,80.09,11399,8.13139100389348,0.0,637,236,50,0,0,0
2020-01-11 18:00:00,67.27,11295,22.420613773208526,0.0,631,230,50,0,0,0
2020-01-11 19:00:00,55.46,11202,40.723853984574475,0.0,400,275,50,0,0,0
2020-01-11 20:00:00,42.31,11093,43.572440555509594,0.0,400,199,50,0,0,0
2020-01-11 21:00:00,41.41,10935,90.70262648065885,0.0,350,199,50,0,0,0
2020-01-11 22:00:00,39.95,10699,242.68024444151254,0.0,150,149,50,0,0,0
2020-01-11 23:00:00,37.23,10485,420.31017500759,0.0,100,150,0,0,0,0
2020-01-12 00:00:00,36.02,10337,651.7348339998888,0.0,75,150,0,0,0,0
2020-01-12 01:00:00,30.06,10193,781.4713311194049,0.0,100,149,0,0,0,0
2020-01-12 02:00:00,29.47,10082,793.2146211724811,0.0,100,150,0,0,0,0
2020-01-12 03:00:00,29.35,10056,824.6310664942529,0.0,100,149,0,0,0,0
2020-01-12 04:00:00,29.38,10004,838.8424043051402,0.0,100,150,0,0,0,0
2020-01-12 05:00:00,29.41,10056,820.8624725168281,0.0,100,150,0,0,0,0
2020-01-12 06:00:00,31.95,10170,631.4872269529849,0.0,100,150,0,0,0,0
2020-01-12 07:00:00,37.52,10417,579.542200733357,0.0,100,150,0,0,0,0
2020-01-12 08:00:00,41.98,10694,440.8356816096604,0.0,200,150,0,0,0,0
2020-01-12 09:00:00,74.44,10713,433.4001635226028,0.0,200,150,0,0,0,0
2020-01-12 10:00:00,57.69,10853,499.666163546443,1.0759999603033066,246,199,0,0,0,0
2020-01-12 11:00:00,76.53,10962,457.21502546500005,1.5654999895890551,240,200,0,0,0,0
2020-01-12 12:00:00,59.99,11067,407.89784575392804,2.5479999747541218,324,295,153,0,0,0
2020-01-12 13:00:00,60.83,11050,361.3139078701039,2.567666608095169,320,289,153,0,0,0
2020-01-12 14:00:00,72.58,11119,348.2608331686341,2.3459999606344435,150,294,153,0,0,0
2020-01-12 15:00:00,75.09,11213,336.2115079724292,0.8141666288177173,208,294,153,0,0,0
2020-01-12 16:00:00,484.87,11397,290.11622893042033,0.0,300,294,117,0,0,0
2020-01-12 17:00:00,897.73,11650,231.75529077937205,0.0,599,235,103,0,0,0
2020-01-12 18:00:00,789.41,11523,197.1893750407133,0.0,601,235,128,0,0,0
2020-01-12 19:00:00,669.02,11373,196.31491647948823,0.0,574,224,153,0,0,0
2020-01-12 20:00:00,162.54,11254,186.82914670522015,0.0,574,225,153,0,0,0
2020-01-12 21:00:00,63.29,11149,178.86293171407448,0.0,587,231,100,0,0,0
2020-01-12 22:00:00,48.91,10916,189.8583981689314,0.0,400,244,50,0,0,0
2020-01-12 23:00:00,192.88,10534,137.8283516042597,0.0,200,149,0,0,0,75
2020-01-13 00:00:00,174.7,10362,102.6987018282546,0.0,298,150,0,0,0,75
2020-01-13 01:00:00,54.46,10298,68.07660309544868,0.0,350,150,0,0,0,75
2020-01-13 02:00:00,70.7,10253,43.127188561492495,0.0,250,150,0,0,0,25
2020-01-13 03:00:00,77.7,10204,22.958843856809867,0.0,250,150,0,0,0,25
2020-01-13 04:00:00,90.0,10257,21.919364406805897,0.0,250,170,0,0,0,25
2020-01-13 05:00:00,135.51,10407,25.603173920164505,0.0,421,165,0,0,0,0
2020-01-13 06:00:00,616.46,10652,17.273729594440923,0.0,421,165,79,0,0,0
2020-01-13 07:00:00,662.25,11000,15.966466786894534,0.0,593,233,39,0,0,0
2020-01-13 08:00:00,861.24,11173,18.895657285153867,0.0,598,174,35,0,0,50
2020-01-13 09:00:00,941.23,11227,29.41600129324529,0.0,598,235,35,0,0,50
2020-01-13 10:00:00,941.23,11279,36.40707513360513,0.0,598,235,30,0,0,50
2020-01-13 11:00:00,937.07,11329,59.266347672185965,0.0,598,218,20,0,0,50
2020-01-13 12:00:00,935.19,11356,86.59059484899043,0.0,598,234,20,0,0,50
2020-01-13 13:00:00,924.14,11315,64.8571165259348,0.0,598,234,20,0,0,50
2020-01-13 14:00:00,908.21,11272,46.443155410107636,0.0,598,234,35,0,0,50
2020-01-13 15:00:00,887.07,11254,40.972879179418086,0.0,598,234,35,0,0,50
2020-01-13 16:00:00,917.01,11406,47.95908142610143,0.0,601,237,41,0,0,100
2020-01-13 17:00:00,998.52,11693,64.93762617728777,0.0,601,236,39,0,0,30
2020-01-13 18:00:00,999.99,11609,86.4567037504539,0.0,596,234,40,0,0,0
